"OS","Type","Client","Site","Device","Description","Install Date","Agent Version","DSC Run Time","24x7 Frequency","Reboot","Maintenance Mode","Automated Tasks","Bandwidth Monitoring Check / Performance Monitoring Check","Disk Space Check / File Size Check / File System Space Check","Linux Daemon Check / OSX Daemon Check / Process Check / Windows Service Check","PING Check","Script Check","SNMP Check","TCP Service Check","Web Page Check","Antivirus Update Check / Managed Antivirus Check / Managed Antivirus Check (Bitdefender) / Managed Antivirus Update Check (Bitdefender)","Event Log Check / Log File Check / Critical Events Check","Backup Check","Drive Space Change Check / File System Space Change Check","Exchange Store Size Check / MTA Queue Check","Failed Login Check","Managed Online Backup Selected Size Check","MySQL Check","OSX Update Check / Package Manager Check / Patch Status Check / WSUS Check","Physical Disk Health Check / Physical Memory Health Check","Web Protection Bandwidth Check","NetPath Check","Disk Encryption Manager Service Check (Bitdefender)","Patch Management","TeamViewer","Take Control (TeamViewer)","Take Control (N-able)","Remote Background","Backup","Managed Antivirus (Vipre)","Managed Antivirus (Bitdefender)","Web Protection","NetPath","System Tray Application","Disk Encryption Manager","PSA","Site Concentrator"
"windows","workstation","Rolling Plains Management Corp. Crowell","Quanah HS","RPMCLT-QLB7SQ8","Teacher Classroom Region 9","28 Jan 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Quanah HS","RPMCLT-SF63OA9P","Back Office:  Colleen Reichman","14 Jun 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Quannah Annex","RPMCLT-0IO15H5","WX Seth McSpadden","29 Aug 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Quannah Annex","RPMCLT-79OB8ME","WX Trey Butts","29 Aug 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Seymour HS","RPMCDT-SJ00589","Transportation","14 Dec 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Seymour HS","RPMCDT3258","Seymour Classroom","09 Feb 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Seymour HS","RPMCLT-AOMFDUG","Amy Smith","04 Feb 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Seymour HS","RPMCLT-KVGRL1T2","Foods Kitchen","28 Oct 2020","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Seymour HS","RPMCLT-ONKLQAGG","Ashley Ross","25 Jun 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCDT-THV6OSF","Kitchen Computer","05 Feb 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCDT1029","Randy Brock","09 Jun 2020","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCLT-7EBS9CG","Vernon Dell_Classroom 1","05 Mar 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCLT-8LHLCMR8","Edna Story","07 Oct 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCLT-FAIBH7AA","HSDirector","11 Jun 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCLT-JM0ETEQ","Vernon Dell Classroom 3","28 Jan 2021","v10.13.0","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCLT-UDQ3RJE","Vernon Dell-Florez","04 Feb 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCLT-UQ4305FV","Taylor Smith","10 Nov 2020","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCMINI-63V7GN","DoyleIT Mini","23 Jul 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Vernon HS","RPMCNUC14","Vernon EHS-Asst Dir","31 Aug 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","server","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMC-BDC","wfadmin","04 Oct 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCDT-T3PPOPP","Printer Room","04 Jan 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCLT-15OD6GT","Lisa Dixon","03 Jun 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCLT-3IACR85P","Beth Spoon","08 Mar 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCLT-8176LMD4","Marsha Anderson","08 Mar 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCLT-A7CBD67","Sam Boone","03 Jun 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCLT-QIKG83L","Melissa Moore","03 Jun 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCLT1440","Kaitlin Riddle","07 Jul 2020","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCNUC02","Conference Room","30 Jun 2020","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCNUC06","Oscar Rodriguez","18 May 2020","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","RPMCNUC13","WF Trans Bldg.","11 May 2022","v10.13.1","06:00 AM","60","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Rolling Plains Management Corp. Crowell","Wichita Falls","WFRPMCLT-SHS909","Ray Sauceda","03 May 2021","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","server","Rolling Plains Management Corp. Crowell","Wichita Falls","WFRPMCSR01","Wichita Falls Server","29 Apr 2020","v10.13.1","06:00 AM","15","None","","","true","true","true","false","false","false","false","false","false","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Pending","Pending","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","S-5! Manufacturing","WF","HARRY-HP","Harry","18 Nov 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","S-5! Manufacturing","WF","MFG-JEFF","wfadmin","18 Nov 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","ALAN","alan","15 Dec 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Select Industries; Inc.","WF","DC1","Select DC","27 Mar 2021","v10.13.1","06:00 AM","15","None","","Automated","true","true","true","false","false","false","false","false","false","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","FEB20SELECT","shipping","06 Jul 2020","v10.13.1","06:00 AM","60","None","","","false","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","LAB01-PC10","wfadmin","06 Jul 2020","v10.13.1","06:00 AM","60","None","","","false","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","RAVENPC91922","raven","20 Sep 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SEL-JENNIFER","WFAdmin","01 Jul 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SEL-RENEE","WFAdmin","01 Jul 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SELALANPCI7","Alan PC","06 Jul 2020","v10.13.1","10:00 AM","15","None","","","false","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SELAUG18","jason","06 Jul 2020","v10.13.1","06:00 AM","60","None","","","false","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SELECT-005-PC10","wfadmin","06 Jan 2023","v10.13.1","06:00 AM","120","None","","","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SELECT-JGARCIA","WFAdmin","08 Feb 2023","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Pending","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Pending","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SELECT050321","Michelle","24 Jun 2021","v10.13.1","10:00 AM","15","None","","","false","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SELECTEXTRUSION","Terry PC","23 Jun 2021","v10.13.1","10:00 AM","15","None","","","false","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SELECTINDJR-DT","SYSTEM","26 Jan 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Select Industries; Inc.","WF","SELECTLT9221","Heshani","03 Sep 2021","v10.13.0","10:00 AM","30","None","","","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","AMANDA-LT1","aadair","29 Oct 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","CNC-PC","cncdept","16 Jul 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","DESKTOP-ATFU9K3","dwanderson","30 Jun 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","DESKTOP-CMQ91AQ","wfadmin","25 Jun 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","DESKTOP-KAAVBJF","administrator","29 Jun 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","DESKTOP-P5LGLVU","aanderson","30 Jun 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","DESKTOP-RA73PTG","mwillingham","05 Aug 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","PRIDE-NEWQBPC","WFAdmin","17 Oct 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","RON-GISH-PC","rgish","15 Aug 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Team Pride Extrusions; Inc.","Megargel","TP-DC","Administrator","25 Jun 2021","v10.13.1","06:00 AM","15","None","","","true","true","true","false","false","false","false","false","true","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","server","Team Pride Extrusions; Inc.","Megargel","TP-QBSERVER","Administrator","25 Jun 2021","v10.13.1","06:00 AM","15","None","","","true","true","true","false","false","false","false","false","true","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","TP-WS5","mwillingham","05 Aug 2021","v10.9.17","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Pending","Not Installed","false",""
"windows","workstation","Team Pride Extrusions; Inc.","Megargel","TP-WS7","user","13 Jul 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Team Pride Extrusions; Inc.","Megargel","TPHOSTSVR","Administrator","25 Jun 2021","v10.13.1","06:00 AM","15","None","","","true","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","BAMBI-9TH-GEN","NAGRADESKTOP2","09 Jan 2023","v10.13.1","09:00 PM","120","None","","Automated","false","true","false","false","true","false","false","false","false","true","true","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","DENA-11PC","Dena","12 Dec 2022","v10.13.1","09:00 PM","120","None","","Automated","true","true","false","false","true","false","false","false","false","true","true","true","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","DESKTOP-ITBFE1E","User","02 Dec 2022","v10.13.1","09:00 PM","120","None","","Automated","true","true","false","false","true","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","FRONT-WINDOW","User","09 Jan 2023","v10.13.1","09:00 PM","120","None","","Automated","false","true","false","false","true","false","false","false","false","true","true","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","OFFICE-MANAGER","Sheila","12 Dec 2022","v10.13.1","09:00 PM","120","None","","Automated","true","true","false","false","true","false","false","false","false","true","true","true","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","PEGGY-11-22","User","02 Dec 2022","v10.13.1","09:00 PM","120","None","","Automated","true","true","false","false","true","false","false","false","false","true","true","true","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","SANDRA-9TH-GEN","FRONTDESK1","09 Jan 2023","v10.13.1","09:00 PM","120","None","","Automated","false","true","false","false","true","false","false","false","false","true","true","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Pending","Pending","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","SHINERLAPTOP2","LAPTOP2","02 Dec 2022","v10.13.1","09:00 PM","120","None","","Automated","true","true","false","false","true","false","false","false","false","true","true","true","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Texoma Rheumatology; PLLC","WF","SHINERLAPTOP3","wfadmin","09 Jan 2023","v10.13.1","09:00 PM","120","None","","Automated","false","true","false","false","true","false","false","false","false","true","true","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
